time,category_name,text_company,text_headline,content_url,bias_label
2024-01-01 23:42:01,정치,KBS ,“군 간부 1인 1실”…달라지는 국방 정책은,https://n.news.naver.com/mnews/article/056/0011633574?sid=100,0.9997847995861622
2024-01-01 23:32:49,정치,KBS ,총선 승부처는 쇄신 공천·수도권 싸움 ‘승패’,https://n.news.naver.com/mnews/article/056/0011633572?sid=100,0.00026966292726612813
2024-01-01 23:32:07,정치,KBS ,강원 정당 새해 인사…‘총선 승리’ 다짐,https://n.news.naver.com/mnews/article/056/0011633560?sid=100,0.566624883249319
2024-01-01 23:31:01,정치,주간조선 ,김건희 특검 아닌 도이치 특검 표현한 한동훈 속내는,https://n.news.naver.com/mnews/article/053/0000040539?sid=100,0.9992852316567707
2024-01-01 23:27:55,정치,YTN ,출연 22대 총선 D100...여야 총선 행보 본격화,https://n.news.naver.com/mnews/article/052/0001979577?sid=100,0.00032742070899213495
2024-01-01 23:23:01,정치,세계일보 ,이낙연 “국민께 양자택일 아닌 ‘새로운 선택지’ 드려야”,https://n.news.naver.com/mnews/article/022/0003890354?sid=100,0.003999972412299647
2024-01-01 23:13:15,정치,KBS ,여야 총선 앞으로…의회 권력 ‘탈환 vs 수성’ 사활,https://n.news.naver.com/mnews/article/056/0011633571?sid=100,0.0002501569435560799
2024-01-01 23:05:00,정치,아시아경제 ,김현기 서울시의회 의장 2023년 제야의 종 타종,https://n.news.naver.com/mnews/article/277/0005361450?sid=100,0.0003132477010784868
2024-01-01 23:04:18,정치,KBS ,윤 대통령 “행동하는 정부 될 것”…‘국민·민생’ 강조,https://n.news.naver.com/mnews/article/056/0011633570?sid=100,0.0052681337473821505
2024-01-01 23:04:05,정치,뉴스1 ,총선 D100 여야 지지율 초접전…한동훈·이재명 대권 경쟁도 치열,https://n.news.naver.com/mnews/article/421/0007265310?sid=100,0.004899629589617893
2024-01-01 23:04:02,정치,연합뉴스TV ,김정은 딸 주애와 신년 경축공연 관람…당간부 연회,https://n.news.naver.com/mnews/article/422/0000637345?sid=100,0.9997818020706684
2024-01-01 23:03:03,정치,강원일보 ,총선 99일 앞으로… 4·10 총선 주요 일정은,https://n.news.naver.com/mnews/article/087/0001017278?sid=100,0.000302880395519204
2024-01-01 23:03:01,정치,세계일보 ,‘이준석 신당’ 1월 중순 창당…“모든 것 바로잡을 방법 정치세력 교체에 있어”,https://n.news.naver.com/mnews/article/022/0003890352?sid=100,0.9998476631005707
2024-01-01 23:03:01,정치,강원일보 ,KDB산업은행 부행장에 삼척출신 서동호 선임,https://n.news.naver.com/mnews/article/087/0001017277?sid=100,0.8266362041572979
2024-01-01 23:02:16,정치,강원일보 ,경기도 남양주 부시장에 동해출신 홍지선 임명,https://n.news.naver.com/mnews/article/087/0001017276?sid=100,0.9997332218933825
2024-01-01 23:02:14,정치,강원일보 ,김진태 지사 금병산 정상에서 새해 첫 일출과 함께 새해 인사,https://n.news.naver.com/mnews/article/087/0001017275?sid=100,0.9994291377275832
2024-01-01 23:02:11,정치,강원일보 ,기재부 재정성과심의관에 김명중 전 경제부지사 임명,https://n.news.naver.com/mnews/article/087/0001017274?sid=100,0.00030080241393937184
2024-01-01 23:02:09,정치,강원일보 ,신년사강원특별법 3차 개정 심혈 도민과 함께하는 의정 최선,https://n.news.naver.com/mnews/article/087/0001017273?sid=100,0.9924701573100747
2024-01-01 23:02:07,정치,강원일보 ,신년사과감한 정부 지원 이끌어 내 강원특별자치도 내실 다질 것,https://n.news.naver.com/mnews/article/087/0001017272?sid=100,0.0018895799767262428
2024-01-01 23:02:04,정치,강원일보 ,신년사인구 200만·GRDP 100조원 미래 글로벌도시 도약 약속,https://n.news.naver.com/mnews/article/087/0001017271?sid=100,0.9997858590199026
2024-01-01 23:02:01,정치,강원일보 ,김진태 “2024년 내실 다져야…진정한 특별자치도 위상 세우겠다”,https://n.news.naver.com/mnews/article/087/0001017270?sid=100,0.0003493478087508385
2024-01-01 22:55:01,정치,서울신문 ,“시민이 체감하는 큰 변화 만들 것”…박승원 광명시장 신년사,https://n.news.naver.com/mnews/article/081/0003420646?sid=100,0.0002744852797886892
2024-01-01 22:54:01,정치,JTBC ,2m 해일…북 일본 강진으로 함경북도 해안에 특급경보 발령,https://n.news.naver.com/mnews/article/437/0000373285?sid=100,0.8462458500181579
2024-01-01 22:51:04,정치,매일경제 ,“큰 싸움 벌일 것”…이낙연 이재명과 만남 이틀만에 창당 선언,https://n.news.naver.com/mnews/article/009/0005238312?sid=100,0.0002280874300994998
2024-01-01 22:51:00,정치,아시아경제 ,서울시의회 김현기 의장  현충원 참배로 갑진년 새해 첫 일정 시작,https://n.news.naver.com/mnews/article/277/0005361448?sid=100,0.998562353601536
2024-01-01 22:49:01,정치,조선비즈 ,한동훈 오는 3일 대한노인회 방문… 민경우 노인 비하 발언 논란 사과,https://n.news.naver.com/mnews/article/366/0000958900?sid=100,0.2019525479614575
2024-01-01 22:46:01,정치,조선일보 ,軍 새해 첫날 포사격 훈련... 신원식 “北 도발은 파멸 전주곡”,https://n.news.naver.com/mnews/article/023/0003808179?sid=100,0.0002333050739524682
2024-01-01 22:45:01,정치,이데일리 ,한국 입국 거부됐던 ‘극우’ 日 각료 야스쿠니신사 참배…외교부 “깊은 실망”,https://n.news.naver.com/mnews/article/018/0005647105?sid=100,0.0007368535901958895
2024-01-01 22:45:01,정치,조선일보 ,尹 신년사 “올 상반기 한미확장억제 완성해 북핵 봉쇄”,https://n.news.naver.com/mnews/article/023/0003808178?sid=100,0.00022268687811046703
2024-01-01 22:43:01,정치,세계일보 ,갤럽 한동훈 6070·영남 ‘강세’…이재명 4050·호남 ‘앞서’,https://n.news.naver.com/mnews/article/022/0003890342?sid=100,0.0022222246334902707
2024-01-01 22:40:01,정치,매일신문 ,김정은 딸 주애에게 공개석상서 볼 뽀뽀…가운데 입장도 양보,https://n.news.naver.com/mnews/article/088/0000854870?sid=100,0.0025272041947517476
2024-01-01 22:37:01,정치,노컷뉴스 ,국방부 독도 분쟁 지역…일본 쓰나미 주의보에 독도 자국영토 표기,https://n.news.naver.com/mnews/article/079/0003848543?sid=100,0.9998241729750013
2024-01-01 22:32:58,정치,YTN ,北 핵 증강·위성 도발 예고...상반기 한미 확장억제 완성,https://n.news.naver.com/mnews/article/052/0001979570?sid=100,0.9997211396887477
2024-01-01 22:32:45,정치,YTN ,北 김정은 언제든 무력충돌 가능성...딸 주애와 공연 관람,https://n.news.naver.com/mnews/article/052/0001979568?sid=100,0.234543401587935
2024-01-01 22:26:01,정치,이데일리 ,포토 성북구 2024 해맞이 행사,https://n.news.naver.com/mnews/article/018/0005647104?sid=100,0.0002129445985323667
2024-01-01 22:20:01,정치,이데일리 ,포토 2024 신촌 카운트다운 콘서트,https://n.news.naver.com/mnews/article/018/0005647103?sid=100,0.0002142661499448746
2024-01-01 22:15:36,정치,KBS ,강원 정당 새해 인사…‘총선 승리’ 다짐,https://n.news.naver.com/mnews/article/056/0011633525?sid=100,0.9228410167050115
2024-01-01 22:14:57,정치,KBS ,이철규·이양수·권성동 의정보고회 잇따라,https://n.news.naver.com/mnews/article/056/0011633524?sid=100,0.9998482952472523
2024-01-01 22:14:01,정치,이데일리 ,포토 강북구 2024 해맞이 행사,https://n.news.naver.com/mnews/article/018/0005647102?sid=100,0.00036189145182527677
2024-01-01 22:12:08,정치,디지털타임스 ,나경원 살아있는 여당 돼야…한동훈 尹과 신뢰가 당정쇄신 자산,https://n.news.naver.com/mnews/article/029/0002846684?sid=100,0.9998513688671273
2024-01-01 22:11:01,정치,이데일리 ,딸 주애에 ‘볼뽀뽀’한 김정은...팔짱 끼고 애정 과시,https://n.news.naver.com/mnews/article/018/0005647099?sid=100,0.9985732552199428
2024-01-01 22:07:11,정치,KBS ,영천 제2탄약창 일대 군사보호구역 해제,https://n.news.naver.com/mnews/article/056/0011633510?sid=100,0.9998242894512299
2024-01-01 22:06:26,정치,YTN ,이재명 더 단합할 것...이낙연 기득권 세력과 한판승부,https://n.news.naver.com/mnews/article/052/0001979550?sid=100,0.12131275997994118
2024-01-01 22:03:04,정치,세계일보 ,대통령실 “尹대통령 파리 기업총수 술자리 비용 ‘비공개’,https://n.news.naver.com/mnews/article/022/0003890337?sid=100,0.00020804489706399687
2024-01-01 22:02:11,정치,YTN ,총선·野 언급 없었지만...이념 패거리 카르텔 타파,https://n.news.naver.com/mnews/article/052/0001979548?sid=100,0.0009417878103318445
2024-01-01 22:00:57,정치,YTN ,민생만 9번 외친 尹...행동하는 정부 따뜻한 정부,https://n.news.naver.com/mnews/article/052/0001979547?sid=100,0.0018432918420160285
2024-01-01 22:00:02,정치,세계일보 ,민주 尹 ‘패거리 카르텔’ 발언에 “척결해야 할 건 친윤 카르텔”,https://n.news.naver.com/mnews/article/022/0003890334?sid=100,0.00022296204201876452
2024-01-01 21:58:08,정치,KBS ,더불어민주당 지도부 봉하마을 노 전 대통령 묘역 참배,https://n.news.naver.com/mnews/article/056/0011633486?sid=100,0.9995992109029036
2024-01-01 21:57:28,정치,KBS ,박완수 지사·박종훈 교육감 등 단체장 충혼탑 참배,https://n.news.naver.com/mnews/article/056/0011633485?sid=100,0.9998438164265426
2024-01-01 21:55:31,정치,KBS ,4월 총선 때 전북 2곳 도의원 재보궐 선거,https://n.news.naver.com/mnews/article/056/0011633478?sid=100,0.9997131305692633
2024-01-01 21:53:39,정치,KBS ,여야 정치권 내일 부산서 ‘총선 승리’ 다짐,https://n.news.naver.com/mnews/article/056/0011633472?sid=100,0.9997474959315723
2024-01-01 21:49:28,정치,TV조선 ,현존 최강 아파치 헬기 직접 타보니…암흑의 도살자,https://n.news.naver.com/mnews/article/448/0000442332?sid=100,0.9998435587199488
2024-01-01 21:47:36,정치,TV조선 ,北 김정은 육성 보도하며 배경에 한미일 정상회의 사진…언제든 무력충돌,https://n.news.naver.com/mnews/article/448/0000442331?sid=100,0.0002605516086199327
2024-01-01 21:47:34,정치,KBS ,KBS광주 총선 여론조사 내일부터 공개,https://n.news.naver.com/mnews/article/056/0011633461?sid=100,0.9998260076642274
2024-01-01 21:47:15,정치,KBS ,“군 간부 1인 1실”…달라지는 국방 정책은,https://n.news.naver.com/mnews/article/056/0011633507?sid=100,0.9997363032560107
2024-01-01 21:45:02,정치,KBS ,달빛철도법·군공항 이전…해 넘긴 숙제들,https://n.news.naver.com/mnews/article/056/0011633459?sid=100,0.0003410083523735214
2024-01-01 21:39:01,정치,경기일보 ,자기네 땅도 아닌데...독도에 해일주의보 내린 일본,https://n.news.naver.com/mnews/article/666/0000029946?sid=100,0.00020897232045293118
2024-01-01 21:36:01,정치,스포츠경향 ,경기도 ‘체육인·농어민·기후행동·아동돌봄’ 기회소득 신설,https://n.news.naver.com/mnews/article/144/0000935043?sid=100,0.0009238348257310554
2024-01-01 21:32:05,정치,세계일보 ,“北 도발에 강력 응징” 새해 첫날 포사격 훈련,https://n.news.naver.com/mnews/article/022/0003890332?sid=100,0.00031768078138303757
2024-01-01 21:31:01,정치,문화일보 ,‘남조선 평정’ 선언한 김정은 시진핑과는 축전 “조중 친선의 해”,https://n.news.naver.com/mnews/article/021/0002613702?sid=100,0.9997198729253329
2024-01-01 21:29:22,정치,KBS ,총선 승부처는 쇄신 공천·수도권 싸움 ‘승패’,https://n.news.naver.com/mnews/article/056/0011633460?sid=100,0.00024249835828137815
2024-01-01 21:29:01,정치,아이뉴스24 ,조국 대통령실 학폭 터진 날 공교롭게 이선균 수사 착수,https://n.news.naver.com/mnews/article/031/0000801015?sid=100,0.00023287750518146764
2024-01-01 21:26:52,정치,KBS ,여야 총선 앞으로…의회 권력 ‘탈환 vs 수성’ 사활,https://n.news.naver.com/mnews/article/056/0011633457?sid=100,0.000243041137679363
2024-01-01 21:25:08,정치,MBC ,뉴스하이킥 돈 앞에서 어떻게 살 것인가.. 황금종이 조정래 작가가 던지는 질문,https://n.news.naver.com/mnews/article/214/0001321943?sid=100,0.9972857425392849
2024-01-01 21:23:35,정치,KBS ,2024년 우리의 정치·경제·사회는 여론조사,https://n.news.naver.com/mnews/article/056/0011633455?sid=100,0.0004555674884973658
2024-01-01 21:22:07,정치,뉴시스 ,4월 총선 정부 견제론 정부 지원론에 1012%p 앞서코리아리서치·입소스,https://n.news.naver.com/mnews/article/003/0012296058?sid=100,0.0003135372381732506
2024-01-01 21:21:30,정치,kbc광주방송 ,희망202422대 총선 민주당 텃밭에 제3지대 신당 바람 일까,https://n.news.naver.com/mnews/article/660/0000052615?sid=100,0.9996387488397535
2024-01-01 21:21:03,정치,경향신문 ,한국 올해부터 2년간 ‘유엔 안보리 비상임이사국’,https://n.news.naver.com/mnews/article/032/0003270886?sid=100,0.01983195522740015
2024-01-01 21:21:01,정치,경향신문 ,김정은 지시 따라…북 외무상 최선희 주도로 대남 사업 기구 정리 착수,https://n.news.naver.com/mnews/article/032/0003270885?sid=100,0.009578805723049944
2024-01-01 21:20:43,정치,TV조선 ,이낙연 행주산성서 큰 싸움 벌일 것…이준석 尹겨냥 뜻대로 안되면 카르텔 지목,https://n.news.naver.com/mnews/article/448/0000442316?sid=100,0.9998165675156805
2024-01-01 21:19:54,정치,KBS ,김정은 “언제든 무력 충돌 생길 수 있어”,https://n.news.naver.com/mnews/article/056/0011633453?sid=100,0.999800554798208
